Date,3Y,10Y
2000-12-18,6.74,7.15
2000-12-19,6.75,7.2
2000-12-20,6.75,7.2
2000-12-21,6.75,7.24
2000-12-22,6.75,7.24
2000-12-26,6.75,7.25
2000-12-27,6.81,7.3
2000-12-28,6.74,7.26
2000-12-29,6.7,7.21
2001-01-02,6.67,7.18
2001-01-03,6.64,7.15
2001-01-04,6.37,6.85
2001-01-05,6.19,6.68
2001-01-08,6.1,6.6
2001-01-09,6.14,6.68
2001-01-10,6.14,6.69
2001-01-11,5.95,6.57
2001-01-12,6.0,6.6
2001-01-15,5.99,6.61
2001-01-16,5.86,6.6
2001-01-17,5.73,6.58
2001-01-18,5.8,6.53
2001-01-19,5.77,6.54
2001-01-22,5.77,6.54
2001-01-26,5.77,6.55
2001-01-29,5.75,6.55
2001-01-30,5.73,6.55
2001-01-31,5.68,6.54
2001-02-01,5.63,6.54
2001-02-02,5.48,6.48
2001-02-05,5.38,6.46
2001-02-06,5.28,6.42
2001-02-07,5.2,6.29
2001-02-08,5.25,6.27
2001-02-09,5.18,6.13
2001-02-12,5.0,5.93
2001-02-13,5.06,5.98
2001-02-14,5.19,6.03
2001-02-15,5.14,6.01
2001-02-16,5.32,6.1
2001-02-19,5.4,6.25
2001-02-20,5.4,6.23
2001-02-21,5.72,6.62
2001-02-22,5.66,6.75
2001-02-23,6.0,7.08
2001-02-26,5.87,6.99
2001-02-27,5.74,6.89
2001-02-28,5.43,6.49
2001-03-02,5.55,6.55
2001-03-05,5.58,6.58
2001-03-06,5.83,6.76
2001-03-07,6.04,7.01
2001-03-08,6.3,7.21
2001-03-09,5.99,7.03
2001-03-12,6.09,7.12
2001-03-13,6.09,7.12
2001-03-14,5.74,6.88
2001-03-15,5.57,6.75
2001-03-16,5.61,6.84
2001-03-19,5.64,6.9
2001-03-20,5.63,6.91
2001-03-21,5.71,7.05
2001-03-22,5.85,7.15
2001-03-23,5.76,7.09
2001-03-26,5.68,7.01
2001-03-27,5.72,7.02
2001-03-28,5.88,7.15
2001-03-29,6.12,7.32
2001-03-30,6.31,7.51
2001-04-02,6.66,7.76
2001-04-03,6.46,7.62
2001-04-04,6.7,7.82
2001-04-06,6.58,7.76
2001-04-09,6.5,7.72
2001-04-10,6.44,7.67
2001-04-11,6.4,7.63
2001-04-12,6.38,7.63
2001-04-13,6.4,7.62
2001-04-16,6.42,7.64
2001-04-17,6.4,7.63
2001-04-18,6.47,7.66
2001-04-19,6.48,7.66
2001-04-20,6.6,7.7
2001-04-23,6.72,7.82
2001-04-24,6.72,7.83
2001-04-25,6.75,7.85
2001-04-26,6.93,7.95
2001-04-27,6.85,7.9
2001-04-30,6.8,7.85
2001-05-02,6.57,7.64
2001-05-03,6.5,7.6
2001-05-04,6.45,7.58
2001-05-07,6.5,7.64
2001-05-08,6.47,7.63
2001-05-09,6.42,7.57
2001-05-10,6.43,7.57
2001-05-11,6.44,7.59
2001-05-14,6.54,7.65
2001-05-15,6.65,7.72
2001-05-16,6.61,7.73
2001-05-17,6.61,7.72
2001-05-18,6.59,7.7
2001-05-21,6.54,7.64
2001-05-22,6.53,7.62
2001-05-23,6.53,7.6
2001-05-24,6.4,7.51
2001-05-25,6.42,7.51
2001-05-28,6.26,7.4
2001-05-29,6.3,7.38
2001-05-30,6.16,7.29
2001-05-31,6.17,7.29
2001-06-01,6.15,7.28
2001-06-04,6.11,7.26
2001-06-05,6.23,7.34
2001-06-07,6.23,7.34
2001-06-08,6.1,7.25
2001-06-11,6.1,7.26
2001-06-12,6.13,7.28
2001-06-13,6.1,7.26
2001-06-14,6.07,7.24
2001-06-15,6.05,7.23
2001-06-18,6.14,7.39
2001-06-19,6.12,7.36
2001-06-20,6.0,7.16
2001-06-21,5.98,7.07
2001-06-22,5.93,7.01
2001-06-25,5.86,6.91
2001-06-26,5.89,6.91
2001-06-27,5.92,6.89
2001-06-28,5.9,6.8
2001-06-29,5.93,6.78
2001-07-02,5.96,6.84
2001-07-03,6.05,6.93
2001-07-04,6.03,6.93
2001-07-05,5.98,6.88
2001-07-06,5.92,6.87
2001-07-09,5.9,6.86
2001-07-10,5.9,6.86
2001-07-11,5.8,6.85
2001-07-12,5.75,6.84
2001-07-13,5.79,6.87
2001-07-16,5.79,6.89
2001-07-18,5.66,6.84
2001-07-19,5.57,6.77
2001-07-20,5.57,6.78
2001-07-23,5.61,6.8
2001-07-24,5.58,6.78
2001-07-25,5.58,6.75
2001-07-26,5.57,6.73
2001-07-27,5.6,6.76
2001-07-30,5.63,6.78
2001-07-31,5.58,6.78
2001-08-01,5.48,6.71
2001-08-02,5.47,6.71
2001-08-03,5.42,6.68
2001-08-06,5.41,6.69
2001-08-07,5.37,6.68
2001-08-08,5.34,6.66
2001-08-09,5.14,6.45
2001-08-10,5.02,6.33
2001-08-13,4.96,6.19
2001-08-14,5.1,6.22
2001-08-16,5.12,6.23
2001-08-17,5.02,6.14
2001-08-20,4.97,5.9
2001-08-21,4.99,5.93
2001-08-22,4.94,5.91
2001-08-23,5.06,6.01
2001-08-24,5.07,6.05
2001-08-27,5.15,6.16
2001-08-28,5.12,6.16
2001-08-29,5.02,6.08
2001-08-30,5.14,6.19
2001-08-31,5.15,6.24
2001-09-03,5.01,6.12
2001-09-04,5.02,6.12
2001-09-05,5.12,6.21
2001-09-06,5.17,6.26
2001-09-07,5.2,6.28
2001-09-10,5.16,6.3
2001-09-11,5.18,6.34
2001-09-12,5.05,6.18
2001-09-13,4.99,6.12
2001-09-14,4.92,6.08
2001-09-17,4.97,6.34
2001-09-18,4.9,6.3
2001-09-19,4.67,6.16
2001-09-20,4.7,6.2
2001-09-21,4.72,6.22
2001-09-24,4.68,6.22
2001-09-25,4.66,6.19
2001-09-26,4.65,6.18
2001-09-27,4.57,6.1
2001-09-28,4.45,6.03
2001-10-04,4.34,6.02
2001-10-05,4.39,6.08
2001-10-08,4.41,6.16
2001-10-09,4.38,6.15
2001-10-10,4.5,6.26
2001-10-11,4.82,6.53
2001-10-12,4.85,6.63
2001-10-15,4.7,6.49
2001-10-16,4.74,6.57
2001-10-17,4.81,6.6
2001-10-18,4.82,6.63
2001-10-19,4.76,6.56
2001-10-22,4.72,6.56
2001-10-23,4.77,6.63
2001-10-24,4.9,6.74
2001-10-25,4.98,6.84
2001-10-26,4.98,6.85
2001-10-29,4.98,6.85
2001-10-30,5.03,6.85
2001-10-31,4.98,6.85
2001-11-01,4.87,6.78
2001-11-02,4.79,6.73
2001-11-05,4.86,6.73
2001-11-06,4.83,6.65
2001-11-07,4.87,6.64
2001-11-08,4.87,6.63
2001-11-09,4.9,6.63
2001-11-12,4.94,6.64
2001-11-13,4.95,6.64
2001-11-14,5.25,6.83
2001-11-15,5.53,7.01
2001-11-16,5.59,7.01
2001-11-19,5.63,7.12
2001-11-20,5.55,7.01
2001-11-21,5.68,7.09
2001-11-22,5.89,7.18
2001-11-23,5.82,7.13
2001-11-26,5.89,7.1
2001-11-27,5.92,7.08
2001-11-28,5.7,6.92
2001-11-29,5.78,6.98
2001-11-30,5.68,6.88
2001-12-03,5.61,6.81
2001-12-04,5.72,6.87
2001-12-05,5.84,6.94
2001-12-06,6.14,7.16
2001-12-07,6.18,7.18
2001-12-10,6.2,7.2
2001-12-11,6.13,7.12
2001-12-12,6.15,7.12
2001-12-13,6.08,7.06
2001-12-14,5.94,6.99
2001-12-17,5.89,6.98
2001-12-18,5.79,6.91
2001-12-19,5.83,6.94
2001-12-20,5.88,6.99
2001-12-21,5.87,6.99
2001-12-24,5.87,6.99
2001-12-26,5.81,6.95
2001-12-27,5.84,6.98
2001-12-28,5.91,7.02
2001-12-31,5.91,7.02
2002-01-02,6.15,7.13
2002-01-03,6.17,7.12
2002-01-04,6.17,7.09
2002-01-07,6.15,7.06
2002-01-08,6.21,7.08
2002-01-09,6.15,7.09
2002-01-10,6.14,7.09
2002-01-11,6.0,7.03
2002-01-14,6.06,7.07
2002-01-15,6.02,7.04
2002-01-16,5.98,7.03
2002-01-17,5.96,7.04
2002-01-18,5.96,7.04
2002-01-21,5.96,7.09
2002-01-22,6.05,7.16
2002-01-23,6.08,7.16
2002-01-24,6.15,7.19
2002-01-25,6.12,7.16
2002-01-28,6.18,7.17
2002-01-29,6.15,7.16
2002-01-30,6.05,7.12
2002-01-31,6.03,7.11
2002-02-01,5.95,7.08
2002-02-04,5.95,7.08
2002-02-05,5.92,7.05
2002-02-06,5.94,7.04
2002-02-07,5.85,7.0
2002-02-08,5.9,7.02
2002-02-14,6.0,7.05
2002-02-15,5.99,7.04
2002-02-18,5.97,7.04
2002-02-19,5.95,7.0
2002-02-20,5.96,7.0
2002-02-21,5.93,6.96
2002-02-22,5.93,6.96
2002-02-25,5.89,6.93
2002-02-26,5.85,6.91
2002-02-27,5.85,6.91
2002-02-28,5.71,6.81
2002-03-04,5.9,6.9
2002-03-05,5.93,6.9
2002-03-06,6.05,6.96
2002-03-07,6.05,6.96
2002-03-08,6.19,7.06
2002-03-11,6.22,7.08
2002-03-12,6.23,7.08
2002-03-13,6.35,7.15
2002-03-14,6.36,7.15
2002-03-15,6.44,7.25
2002-03-18,6.4,7.31
2002-03-19,6.55,7.37
2002-03-20,6.48,7.35
2002-03-21,6.48,7.34
2002-03-22,6.46,7.32
2002-03-25,6.44,7.3
2002-03-26,6.48,7.33
2002-03-27,6.46,7.31
2002-03-28,6.37,7.26
2002-03-29,6.39,7.25
2002-04-01,6.46,7.3
2002-04-02,6.53,7.34
2002-04-03,6.49,7.34
2002-04-04,6.52,7.35
2002-04-08,6.52,7.34
2002-04-09,6.58,7.36
2002-04-10,6.52,7.33
2002-04-11,6.53,7.34
2002-04-12,6.48,7.3
2002-04-15,6.46,7.29
2002-04-16,6.51,7.31
2002-04-17,6.51,7.31
2002-04-18,6.49,7.29
2002-04-19,6.47,7.28
2002-04-22,6.49,7.29
2002-04-23,6.47,7.28
2002-04-24,6.44,7.27
2002-04-25,6.4,7.27
2002-04-26,6.37,7.25
2002-04-29,6.33,7.22
2002-04-30,6.33,7.22
2002-05-02,6.31,7.2
2002-05-03,6.28,7.18
2002-05-06,6.29,7.19
2002-05-07,6.34,7.22
2002-05-08,6.38,7.19
2002-05-09,6.4,7.2
2002-05-10,6.29,7.13
2002-05-13,6.25,7.09
2002-05-14,6.24,7.08
2002-05-15,6.32,7.09
2002-05-16,6.31,7.08
2002-05-17,6.32,7.08
2002-05-20,6.32,7.08
2002-05-21,6.28,7.06
2002-05-22,6.33,7.08
2002-05-23,6.31,7.05
2002-05-24,6.31,7.05
2002-05-27,6.31,7.05
2002-05-28,6.32,7.05
2002-05-29,6.28,7.02
2002-05-30,6.15,6.93
2002-05-31,6.14,6.92
2002-06-03,6.14,6.92
2002-06-04,6.08,6.88
2002-06-05,6.1,6.89
2002-06-07,6.05,6.86
2002-06-10,6.06,6.87
2002-06-11,6.08,6.88
2002-06-12,6.09,6.89
2002-06-14,6.08,6.89
2002-06-17,5.98,6.8
2002-06-18,5.95,6.78
2002-06-19,5.89,6.74
2002-06-20,5.89,6.74
2002-06-21,5.86,6.72
2002-06-24,5.83,6.7
2002-06-25,5.75,6.64
2002-06-26,5.52,6.46
2002-06-27,5.61,6.5
2002-06-28,5.66,6.51
2002-07-02,5.62,6.47
2002-07-03,5.66,6.48
2002-07-04,5.76,6.55
2002-07-05,5.91,6.68
2002-07-08,5.86,6.64
2002-07-09,5.93,6.68
2002-07-10,5.91,6.67
2002-07-11,5.8,6.6
2002-07-12,5.88,6.66
2002-07-15,5.84,6.64
2002-07-16,5.83,6.65
2002-07-18,5.84,6.66
2002-07-19,5.7,6.58
2002-07-22,5.45,6.38
2002-07-23,5.64,6.5
2002-07-24,5.54,6.44
2002-07-25,5.5,6.41
2002-07-26,5.43,6.35
2002-07-29,5.46,6.38
2002-07-30,5.57,6.47
2002-07-31,5.54,6.45
2002-08-01,5.48,6.4
2002-08-02,5.39,6.32
2002-08-05,5.26,6.16
2002-08-06,5.32,6.21
2002-08-07,5.3,6.19
2002-08-08,5.28,6.18
2002-08-09,5.27,6.18
2002-08-12,5.26,6.17
2002-08-13,5.26,6.17
2002-08-14,5.24,6.14
2002-08-16,5.27,6.16
2002-08-19,5.29,6.16
2002-08-20,5.35,6.18
2002-08-21,5.41,6.23
2002-08-22,5.44,6.25
2002-08-23,5.48,6.28
2002-08-26,5.57,6.35
2002-08-27,5.56,6.37
2002-08-28,5.56,6.36
2002-08-29,5.53,6.34
2002-08-30,5.45,6.26
2002-09-02,5.5,6.28
2002-09-03,5.45,6.22
2002-09-04,5.35,6.13
2002-09-05,5.34,6.12
2002-09-06,5.29,6.09
2002-09-09,5.31,6.1
2002-09-10,5.39,6.18
2002-09-11,5.5,6.28
2002-09-12,5.47,6.26
2002-09-13,5.34,6.17
2002-09-16,5.34,6.16
2002-09-17,5.51,6.28
2002-09-18,5.37,6.17
2002-09-19,5.38,6.18
2002-09-23,5.32,6.13
2002-09-24,5.31,6.11
2002-09-25,5.32,6.11
2002-09-26,5.29,6.1
2002-09-27,5.3,6.1
2002-09-30,5.3,6.1
2002-10-01,5.31,6.11
2002-10-02,5.34,6.11
2002-10-04,5.38,6.14
2002-10-07,5.38,6.14
2002-10-08,5.41,6.16
2002-10-09,5.39,6.16
2002-10-10,5.33,6.1
2002-10-11,5.33,6.1
2002-10-14,5.36,6.12
2002-10-15,5.38,6.13
2002-10-16,5.4,6.14
2002-10-17,5.5,6.19
2002-10-18,5.49,6.18
2002-10-21,5.45,6.15
2002-10-22,5.45,6.15
2002-10-23,5.46,6.15
2002-10-24,5.43,6.13
2002-10-25,5.4,6.11
2002-10-28,5.37,6.03
2002-10-29,5.35,6.01
2002-10-30,5.35,6.01
2002-10-31,5.33,5.98
2002-11-01,5.31,5.96
2002-11-04,5.35,5.99
2002-11-05,5.34,5.98
2002-11-06,5.35,5.99
2002-11-07,5.28,5.91
2002-11-08,5.24,5.85
2002-11-11,5.23,5.84
2002-11-12,5.2,5.78
2002-11-13,5.17,5.72
2002-11-14,5.18,5.69
2002-11-15,5.27,5.74
2002-11-18,5.24,5.67
2002-11-19,5.22,5.63
2002-11-20,5.24,5.65
2002-11-21,5.27,5.67
2002-11-22,5.3,5.7
2002-11-25,5.37,5.79
2002-11-26,5.35,5.77
2002-11-27,5.39,5.81
2002-11-28,5.41,5.85
2002-11-29,5.35,5.8
2002-12-02,5.39,5.87
2002-12-03,5.4,5.88
2002-12-04,5.37,5.85
2002-12-05,5.39,5.86
2002-12-06,5.39,5.86
2002-12-09,5.34,5.81
2002-12-10,5.34,5.81
2002-12-11,5.31,5.78
2002-12-12,5.3,5.78
2002-12-13,5.27,5.76
2002-12-16,5.27,5.76
2002-12-17,5.28,5.77
2002-12-18,5.27,5.76
2002-12-20,5.24,5.72
2002-12-23,5.23,5.71
2002-12-24,5.24,5.72
2002-12-26,5.19,5.69
2002-12-27,5.19,5.69
2002-12-30,5.13,5.63
2002-12-31,5.11,5.61
2003-01-02,5.07,5.57
2003-01-03,5.09,5.59
2003-01-06,5.1,5.59
2003-01-07,5.05,5.55
2003-01-08,5.06,5.52
2003-01-09,5.06,5.52
2003-01-10,5.03,5.49
2003-01-13,5.05,5.5
2003-01-14,5.01,5.46
2003-01-15,4.98,5.43
2003-01-16,4.96,5.42
2003-01-17,4.96,5.42
2003-01-20,4.96,5.42
2003-01-21,4.93,5.4
2003-01-22,4.89,5.37
2003-01-23,4.91,5.38
2003-01-24,4.9,5.38
2003-01-27,4.87,5.36
2003-01-28,4.81,5.25
2003-01-29,4.74,5.16
2003-01-30,4.77,5.19
2003-02-03,4.79,5.2
2003-02-04,4.76,5.17
2003-02-05,4.76,5.17
2003-02-06,4.7,5.1
2003-02-07,4.68,5.09
2003-02-10,4.68,5.09
2003-02-11,4.75,5.15
2003-02-12,4.81,5.2
2003-02-13,4.78,5.19
2003-02-14,4.77,5.19
2003-02-17,4.86,5.27
2003-02-18,4.85,5.26
2003-02-19,4.78,5.19
2003-02-20,4.79,5.2
2003-02-21,4.73,5.14
2003-02-24,4.71,5.14
2003-02-25,4.65,5.09
2003-02-26,4.6,5.05
2003-02-27,4.57,5.04
2003-02-28,4.6,5.07
2003-03-03,4.64,5.1
2003-03-04,4.6,5.06
2003-03-05,4.6,5.06
2003-03-06,4.6,5.06
2003-03-07,4.62,5.08
2003-03-10,4.65,5.1
2003-03-11,4.69,5.15
2003-03-12,5.2,5.59
2003-03-13,5.24,5.63
2003-03-14,5.08,5.5
2003-03-17,5.1,5.54
2003-03-18,5.0,5.43
2003-03-19,4.86,5.25
2003-03-20,4.82,5.21
2003-03-21,4.75,5.13
2003-03-24,4.75,5.09
2003-03-25,4.72,5.07
2003-03-26,4.65,5.02
2003-03-27,4.61,5.0
2003-03-28,4.68,5.06
2003-03-31,4.62,5.04
2003-04-01,4.61,5.04
2003-04-02,4.63,5.06
2003-04-03,4.6,5.04
2003-04-04,4.61,5.04
2003-04-07,4.65,5.08
2003-04-08,4.65,5.09
2003-04-09,4.68,5.11
2003-04-10,4.62,5.05
2003-04-11,4.58,5.02
2003-04-14,4.59,5.04
2003-04-15,4.59,5.04
2003-04-16,4.6,5.05
2003-04-17,4.6,5.05
2003-04-18,4.62,5.05
2003-04-21,4.64,5.06
2003-04-22,4.61,5.04
2003-04-23,4.58,5.02
2003-04-24,4.57,5.01
2003-04-25,4.56,4.99
2003-04-28,4.52,4.95
2003-04-29,4.52,4.96
2003-04-30,4.46,4.9
2003-05-02,4.4,4.84
2003-05-06,4.4,4.84
2003-05-07,4.39,4.83
2003-05-09,4.37,4.82
2003-05-12,4.39,4.84
2003-05-13,4.34,4.79
2003-05-14,4.25,4.72
2003-05-15,4.22,4.69
2003-05-16,4.22,4.69
2003-05-19,4.19,4.6
2003-05-20,4.25,4.63
2003-05-21,4.21,4.58
2003-05-22,4.26,4.62
2003-05-23,4.26,4.62
2003-05-26,4.28,4.64
2003-05-27,4.24,4.61
2003-05-28,4.2,4.55
2003-05-29,4.11,4.49
2003-05-30,4.1,4.47
2003-06-02,4.13,4.49
2003-06-03,4.09,4.46
2003-06-04,4.08,4.45
2003-06-05,4.07,4.44
2003-06-09,4.07,4.43
2003-06-10,4.04,4.4
2003-06-11,4.03,4.38
2003-06-12,4.06,4.4
2003-06-13,4.05,4.41
2003-06-16,3.95,4.34
2003-06-17,3.98,4.37
2003-06-18,3.95,4.35
2003-06-19,4.0,4.41
2003-06-20,4.09,4.5
2003-06-23,4.15,4.55
2003-06-24,4.09,4.53
2003-06-25,4.09,4.53
2003-06-26,4.12,4.56
2003-06-27,4.16,4.61
2003-06-30,4.16,4.61
2003-07-01,4.13,4.59
2003-07-02,4.08,4.54
2003-07-03,4.07,4.54
2003-07-04,4.21,4.66
2003-07-07,4.22,4.68
2003-07-08,4.29,4.74
2003-07-09,4.31,4.77
2003-07-10,4.32,4.85
2003-07-11,4.2,4.78
2003-07-14,4.27,4.94
2003-07-15,4.32,5.0
2003-07-16,4.49,5.14
2003-07-18,4.47,5.13
2003-07-21,4.44,5.12
2003-07-22,4.46,5.15
2003-07-23,4.42,5.12
2003-07-24,4.46,5.13
2003-07-25,4.48,5.15
2003-07-28,4.57,5.19
2003-07-29,4.68,5.24
2003-07-30,4.58,5.2
2003-07-31,4.58,5.24
2003-08-01,4.75,5.39
2003-08-04,4.67,5.34
2003-08-05,4.66,5.32
2003-08-06,4.65,5.31
2003-08-07,4.62,5.27
2003-08-08,4.58,5.17
2003-08-11,4.61,5.2
2003-08-12,4.63,5.19
2003-08-13,4.6,5.18
2003-08-14,4.66,5.24
2003-08-18,4.67,5.34
2003-08-19,4.66,5.34
2003-08-20,4.63,5.32
2003-08-21,4.63,5.32
2003-08-22,4.64,5.32
2003-08-25,4.58,5.25
2003-08-26,4.57,5.23
2003-08-27,4.57,5.22
2003-08-28,4.5,5.15
2003-08-29,4.46,5.05
2003-09-01,4.42,5.03
2003-09-02,4.43,5.03
2003-09-03,4.43,5.02
2003-09-04,4.4,4.89
2003-09-05,4.38,4.87
2003-09-08,4.31,4.8
2003-09-09,4.39,4.88
2003-09-15,4.27,4.8
2003-09-16,4.27,4.81
2003-09-17,4.2,4.75
2003-09-18,4.17,4.72
2003-09-19,4.12,4.64
2003-09-22,4.13,4.63
2003-09-23,4.09,4.56
2003-09-24,4.08,4.56
2003-09-25,4.2,4.69
2003-09-26,4.18,4.69
2003-09-29,4.11,4.66
2003-09-30,4.11,4.66
2003-10-01,4.0,4.55
2003-10-02,3.98,4.54
2003-10-06,4.06,4.62
2003-10-07,4.08,4.62
2003-10-08,4.12,4.67
2003-10-09,4.12,4.67
2003-10-10,4.17,4.74
2003-10-13,4.16,4.74
2003-10-14,4.22,4.8
2003-10-15,4.21,4.8
2003-10-16,4.31,4.9
2003-10-17,4.33,4.91
2003-10-20,4.41,5.0
2003-10-21,4.41,5.02
2003-10-22,4.42,5.03
2003-10-23,4.35,4.99
2003-10-24,4.44,5.07
2003-10-27,4.47,5.1
2003-10-28,4.47,5.11
2003-10-29,4.39,5.02
2003-10-30,4.51,5.11
2003-10-31,4.48,5.09
2003-11-03,4.55,5.17
2003-11-04,4.65,5.25
2003-11-05,4.69,5.29
2003-11-06,4.68,5.29
2003-11-07,4.77,5.36
2003-11-10,4.7,5.3
2003-11-11,4.71,5.3
2003-11-12,4.81,5.37
2003-11-13,4.92,5.44
2003-11-14,4.95,5.45
2003-11-17,4.88,5.45
2003-11-18,4.97,5.53
2003-11-19,4.87,5.45
2003-11-20,4.78,5.32
2003-11-21,4.71,5.29
2003-11-24,4.71,5.29
2003-11-25,4.71,5.3
2003-11-26,4.7,5.29
2003-11-27,4.76,5.33
2003-11-28,4.88,5.43
2003-12-01,5.01,5.52
2003-12-02,5.0,5.52
2003-12-03,5.06,5.55
2003-12-04,5.06,5.55
2003-12-05,4.99,5.5
2003-12-08,4.88,5.43
2003-12-09,4.91,5.46
2003-12-10,4.9,5.45
2003-12-11,4.83,5.4
2003-12-12,4.84,5.4
2003-12-15,4.96,5.5
2003-12-16,4.84,5.43
2003-12-17,4.84,5.43
2003-12-18,4.84,5.43
2003-12-19,4.81,5.41
2003-12-22,4.8,5.39
2003-12-23,4.79,5.38
2003-12-24,4.77,5.36
2003-12-26,4.73,5.32
2003-12-29,4.73,5.32
2003-12-30,4.81,5.37
2003-12-31,4.82,5.38
2004-01-02,4.8,5.36
2004-01-05,4.87,5.42
2004-01-06,4.87,5.42
2004-01-07,4.89,5.43
2004-01-08,4.94,5.47
2004-01-09,4.97,5.45
2004-01-12,4.87,5.37
2004-01-13,4.84,5.34
2004-01-14,4.82,5.33
2004-01-15,4.8,5.31
2004-01-16,4.83,5.33
2004-01-19,4.92,5.48
2004-01-20,4.94,5.49
2004-01-26,4.93,5.49
2004-01-27,4.9,5.47
2004-01-28,4.87,5.44
2004-01-29,4.92,5.49
2004-01-30,4.94,5.5
2004-02-02,4.95,5.5
2004-02-03,4.91,5.47
2004-02-04,4.89,5.46
2004-02-05,4.9,5.47
2004-02-06,4.94,5.48
2004-02-09,4.89,5.44
2004-02-10,4.87,5.43
2004-02-11,4.84,5.42
2004-02-12,4.8,5.39
2004-02-13,4.82,5.41
2004-02-16,4.82,5.46
2004-02-17,4.78,5.43
2004-02-18,4.75,5.4
2004-02-19,4.75,5.4
2004-02-20,4.75,5.4
2004-02-23,4.8,5.44
2004-02-24,4.77,5.42
2004-02-25,4.73,5.38
2004-02-26,4.76,5.42
2004-02-27,4.78,5.43
2004-03-02,4.75,5.39
2004-03-03,4.79,5.41
2004-03-04,4.78,5.4
2004-03-05,4.77,5.39
2004-03-08,4.68,5.3
2004-03-09,4.66,5.29
2004-03-10,4.66,5.29
2004-03-11,4.6,5.23
2004-03-12,4.57,5.21
2004-03-15,4.57,5.23
2004-03-16,4.6,5.27
2004-03-17,4.56,5.25
2004-03-18,4.52,5.23
2004-03-19,4.52,5.23
2004-03-22,4.48,5.21
2004-03-23,4.4,5.11
2004-03-24,4.41,5.11
2004-03-25,4.42,5.11
2004-03-26,4.51,5.22
2004-03-29,4.56,5.27
2004-03-30,4.53,5.25
2004-03-31,4.5,5.21
2004-04-01,4.4,5.12
2004-04-02,4.42,5.14
2004-04-06,4.63,5.32
2004-04-07,4.57,5.26
2004-04-08,4.56,5.25
2004-04-09,4.49,5.19
2004-04-12,4.54,5.24
2004-04-13,4.55,5.25
2004-04-14,4.65,5.33
2004-04-16,4.6,5.29
2004-04-19,4.59,5.3
2004-04-20,4.58,5.29
2004-04-21,4.63,5.34
2004-04-22,4.6,5.31
2004-04-23,4.55,5.26
2004-04-26,4.54,5.25
2004-04-27,4.52,5.24
2004-04-28,4.51,5.23
2004-04-29,4.49,5.22
2004-04-30,4.43,5.18
2004-05-03,4.49,5.23
2004-05-04,4.49,5.23
2004-05-06,4.44,5.2
2004-05-07,4.42,5.18
2004-05-10,4.42,5.19
2004-05-11,4.43,5.2
2004-05-12,4.41,5.19
2004-05-13,4.39,5.17
2004-05-14,4.39,5.15
2004-05-17,4.4,5.17
2004-05-18,4.41,5.18
2004-05-19,4.43,5.2
2004-05-20,4.43,5.2
2004-05-21,4.39,5.16
2004-05-24,4.37,5.15
2004-05-25,4.31,5.12
2004-05-27,4.28,5.08
2004-05-28,4.23,5.0
2004-05-31,4.24,4.95
2004-06-01,4.28,4.98
2004-06-02,4.27,4.97
2004-06-03,4.18,4.88
2004-06-04,4.19,4.88
2004-06-07,4.22,4.9
2004-06-08,4.24,4.92
2004-06-09,4.26,4.96
2004-06-10,4.23,4.94
2004-06-11,4.23,4.94
2004-06-14,4.31,5.02
2004-06-15,4.33,5.05
2004-06-16,4.28,5.01
2004-06-17,4.37,5.09
2004-06-18,4.39,5.1
2004-06-21,4.35,5.15
2004-06-22,4.32,5.13
2004-06-23,4.31,5.12
2004-06-24,4.3,5.1
2004-06-25,4.31,5.09
2004-06-28,4.28,5.06
2004-06-29,4.29,5.06
2004-06-30,4.24,4.97
2004-07-01,4.22,4.93
2004-07-02,4.24,4.95
2004-07-05,4.21,4.9
2004-07-06,4.21,4.9
2004-07-07,4.2,4.89
2004-07-08,4.23,4.92
2004-07-09,4.23,4.92
2004-07-12,4.25,4.96
2004-07-13,4.25,4.96
2004-07-14,4.22,4.94
2004-07-15,4.21,4.93
2004-07-16,4.21,4.93
2004-07-19,4.19,4.92
2004-07-20,4.19,4.9
2004-07-21,4.2,4.91
2004-07-22,4.2,4.91
2004-07-23,4.18,4.89
2004-07-26,4.15,4.82
2004-07-27,4.12,4.77
2004-07-28,4.1,4.74
2004-07-29,4.11,4.72
2004-07-30,4.08,4.69
2004-08-02,4.08,4.66
2004-08-03,4.07,4.61
2004-08-04,4.06,4.55
2004-08-05,4.09,4.61
2004-08-06,4.12,4.63
2004-08-09,4.08,4.57
2004-08-10,4.04,4.5
2004-08-11,4.04,4.48
2004-08-12,3.87,4.31
2004-08-13,3.74,4.19
2004-08-16,3.74,4.22
2004-08-17,3.71,4.19
2004-08-18,3.7,4.18
2004-08-19,3.67,4.18
2004-08-20,3.67,4.2
2004-08-23,3.72,4.25
2004-08-24,3.69,4.23
2004-08-25,3.64,4.15
2004-08-26,3.62,4.14
2004-08-27,3.59,4.13
2004-08-30,3.57,4.12
2004-08-31,3.56,4.11
2004-09-01,3.59,4.15
2004-09-02,3.62,4.17
2004-09-03,3.62,4.16
2004-09-06,3.64,4.17
2004-09-07,3.65,4.17
2004-09-08,3.63,4.15
2004-09-09,3.65,4.18
2004-09-10,3.63,4.18
2004-09-13,3.65,4.22
2004-09-14,3.62,4.21
2004-09-15,3.59,4.2
2004-09-16,3.57,4.19
2004-09-17,3.56,4.15
2004-09-20,3.54,4.11
2004-09-21,3.52,4.05
2004-09-22,3.52,4.04
2004-09-23,3.55,4.04
2004-09-24,3.55,4.04
